2026-06-01 09:00:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=ResNet-50 | stage=loader | lr=0.00005938 | val_macro_f1=89.4553 | prototype_update=no
2026-06-08 10:50:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ResNet-50 | stage=train | lr=0.00008780 | val_macro_f1=85.2077 | prototype_update=no
2026-06-08 13:46:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ResNet-50 | stage=eval | lr=0.00006996 | val_macro_f1=91.0085 | prototype_update=no
2026-06-08 10:12:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=EfficientNet-B3 | stage=loader | lr=0.00007964 | val_macro_f1=86.2532 | prototype_update=no
2026-06-08 11:30:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=EfficientNet-B3 | stage=train | lr=0.00007125 | val_macro_f1=86.8679 | prototype_update=no
2026-06-08 14:05:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=EfficientNet-B3 | stage=eval | lr=0.00005718 | val_macro_f1=84.7716 | prototype_update=no
2026-06-08 08:43:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ConvNeXt-Tiny | stage=loader | lr=0.00009396 | val_macro_f1=87.8572 | prototype_update=no
2026-06-08 11:08:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ConvNeXt-Tiny | stage=train | lr=0.00006739 | val_macro_f1=85.5285 | prototype_update=no
2026-06-08 13:13:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ConvNeXt-Tiny | stage=eval | lr=0.00007474 | val_macro_f1=84.1778 | prototype_update=no
2026-06-08 09:13:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=Swin-Tiny | stage=loader | lr=0.00007279 | val_macro_f1=84.5936 | prototype_update=no
2026-06-08 11:11:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=Swin-Tiny | stage=train | lr=0.00006678 | val_macro_f1=85.1963 | prototype_update=no
2026-06-08 12:17:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=Swin-Tiny | stage=eval | lr=0.00005308 | val_macro_f1=91.4524 | prototype_update=no
2026-06-08 08:29:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ConvNeXt+ARM | stage=loader | lr=0.00007180 | val_macro_f1=87.0531 | prototype_update=no
2026-06-08 10:36:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ConvNeXt+ARM | stage=train | lr=0.00007298 | val_macro_f1=88.1541 | prototype_update=no
2026-06-08 12:34:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ConvNeXt+ARM | stage=eval | lr=0.00007021 | val_macro_f1=84.8373 | prototype_update=no
2026-06-08 08:17:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=UAMP-Net | stage=loader | lr=0.00009624 | val_macro_f1=91.9997 | prototype_update=no
2026-06-08 11:45:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=UAMP-Net | stage=train | lr=0.00007053 | val_macro_f1=93.5354 | prototype_update=yes
2026-06-08 13:21:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=UAMP-Net | stage=eval | lr=0.00008353 | val_macro_f1=87.3293 | prototype_update=no
2026-06-08 10:07:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ResNet-50 | stage=loader | lr=0.00005971 | val_macro_f1=85.8642 | prototype_update=no
2026-06-08 11:07:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ResNet-50 | stage=train | lr=0.00008903 | val_macro_f1=87.4519 | prototype_update=no
2026-06-08 14:13:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ResNet-50 | stage=eval | lr=0.00005203 | val_macro_f1=90.2311 | prototype_update=no
2026-06-08 09:06:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=EfficientNet-B3 | stage=loader | lr=0.00009343 | val_macro_f1=89.8099 | prototype_update=no
2026-06-08 11:26:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=EfficientNet-B3 | stage=train | lr=0.00005792 | val_macro_f1=87.4383 | prototype_update=no
2026-06-08 12:56:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=EfficientNet-B3 | stage=eval | lr=0.00005435 | val_macro_f1=88.0006 | prototype_update=no
2026-06-08 09:00:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ConvNeXt-Tiny | stage=loader | lr=0.00005080 | val_macro_f1=84.1377 | prototype_update=no
2026-06-08 10:57:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ConvNeXt-Tiny | stage=train | lr=0.00007302 | val_macro_f1=87.1583 | prototype_update=no
2026-06-08 13:18:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ConvNeXt-Tiny | stage=eval | lr=0.00006001 | val_macro_f1=91.8341 | prototype_update=no
2026-06-08 09:28:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=Swin-Tiny | stage=loader | lr=0.00009471 | val_macro_f1=88.0620 | prototype_update=no
2026-06-08 11:00:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=Swin-Tiny | stage=train | lr=0.00006337 | val_macro_f1=84.9082 | prototype_update=no
2026-06-08 12:41:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=Swin-Tiny | stage=eval | lr=0.00005118 | val_macro_f1=88.0978 | prototype_update=no
2026-06-08 09:30:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ConvNeXt+ARM | stage=loader | lr=0.00007594 | val_macro_f1=91.4647 | prototype_update=no
2026-06-08 12:13:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ConvNeXt+ARM | stage=train | lr=0.00008072 | val_macro_f1=85.2911 | prototype_update=no
2026-06-08 13:51:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ConvNeXt+ARM | stage=eval | lr=0.00005755 | val_macro_f1=88.2785 | prototype_update=no
2026-06-08 08:28:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=UAMP-Net | stage=loader | lr=0.00009051 | val_macro_f1=91.3916 | prototype_update=no
2026-06-08 11:34:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=UAMP-Net | stage=train | lr=0.00007577 | val_macro_f1=93.8212 | prototype_update=yes
2026-06-08 13:27:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=UAMP-Net | stage=eval | lr=0.00009012 | val_macro_f1=87.7815 | prototype_update=no
2026-06-09 08:27:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=ResNet-50 | stage=loader | lr=0.00007201 | val_macro_f1=90.5803 | prototype_update=no
2026-06-09 11:21:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=ResNet-50 | stage=train | lr=0.00006755 | val_macro_f1=84.2207 | prototype_update=no
2026-06-09 13:11:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=ResNet-50 | stage=eval | lr=0.00009209 | val_macro_f1=85.2274 | prototype_update=no
2026-06-09 09:30:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=EfficientNet-B3 | stage=loader | lr=0.00005201 | val_macro_f1=89.1178 | prototype_update=no
2026-06-09 10:49:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=EfficientNet-B3 | stage=train | lr=0.00006859 | val_macro_f1=89.5181 | prototype_update=no
2026-06-09 14:00:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=EfficientNet-B3 | stage=eval | lr=0.00006435 | val_macro_f1=85.5727 | prototype_update=no
2026-06-09 09:21:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=ConvNeXt-Tiny | stage=loader | lr=0.00007896 | val_macro_f1=84.3417 | prototype_update=no
2026-06-09 12:11:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=ConvNeXt-Tiny | stage=train | lr=0.00006702 | val_macro_f1=85.8842 | prototype_update=no
2026-06-09 12:52:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=ConvNeXt-Tiny | stage=eval | lr=0.00008259 | val_macro_f1=89.4422 | prototype_update=no
2026-06-09 09:36:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=Swin-Tiny | stage=loader | lr=0.00009313 | val_macro_f1=88.6715 | prototype_update=no
2026-06-09 10:52:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=Swin-Tiny | stage=train | lr=0.00009123 | val_macro_f1=86.0805 | prototype_update=no
2026-06-09 13:47:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=Swin-Tiny | stage=eval | lr=0.00009128 | val_macro_f1=90.3750 | prototype_update=no
2026-06-09 08:21:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=ConvNeXt+ARM | stage=loader | lr=0.00005318 | val_macro_f1=89.3775 | prototype_update=no
2026-06-09 11:10:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=ConvNeXt+ARM | stage=train | lr=0.00006392 | val_macro_f1=84.5753 | prototype_update=no
2026-06-09 13:51:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=ConvNeXt+ARM | stage=eval | lr=0.00008498 | val_macro_f1=90.8963 | prototype_update=no
2026-06-09 08:55:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=UAMP-Net | stage=loader | lr=0.00007914 | val_macro_f1=91.8734 | prototype_update=no
2026-06-09 11:29:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=UAMP-Net | stage=train | lr=0.00008277 | val_macro_f1=87.3373 | prototype_update=yes
2026-06-09 13:30:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=UAMP-Net | stage=eval | lr=0.00007805 | val_macro_f1=86.0260 | prototype_update=no
2026-06-09 08:52:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ResNet-50 | stage=loader | lr=0.00009291 | val_macro_f1=85.1327 | prototype_update=no
2026-06-09 11:54:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ResNet-50 | stage=train | lr=0.00007442 | val_macro_f1=84.4185 | prototype_update=no
2026-06-09 13:53:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ResNet-50 | stage=eval | lr=0.00007201 | val_macro_f1=84.8995 | prototype_update=no
2026-06-09 09:46:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=EfficientNet-B3 | stage=loader | lr=0.00005765 | val_macro_f1=91.1203 | prototype_update=no
2026-06-09 10:42:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=EfficientNet-B3 | stage=train | lr=0.00007743 | val_macro_f1=85.0689 | prototype_update=no
2026-06-09 12:52:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=EfficientNet-B3 | stage=eval | lr=0.00005362 | val_macro_f1=85.6220 | prototype_update=no
2026-06-09 09:19:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ConvNeXt-Tiny | stage=loader | lr=0.00008693 | val_macro_f1=86.6970 | prototype_update=no
2026-06-09 11:41:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ConvNeXt-Tiny | stage=train | lr=0.00007536 | val_macro_f1=87.6816 | prototype_update=no
2026-06-09 13:36:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ConvNeXt-Tiny | stage=eval | lr=0.00009081 | val_macro_f1=88.8812 | prototype_update=no
2026-06-09 09:55:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=Swin-Tiny | stage=loader | lr=0.00009086 | val_macro_f1=86.1232 | prototype_update=no
2026-06-09 10:16:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=Swin-Tiny | stage=train | lr=0.00007615 | val_macro_f1=87.6266 | prototype_update=no
2026-06-09 12:22:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=Swin-Tiny | stage=eval | lr=0.00009723 | val_macro_f1=91.7020 | prototype_update=no
2026-06-09 09:45:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ConvNeXt+ARM | stage=loader | lr=0.00006974 | val_macro_f1=85.6971 | prototype_update=no
2026-06-09 10:25:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ConvNeXt+ARM | stage=train | lr=0.00009989 | val_macro_f1=88.1330 | prototype_update=no
2026-06-09 13:01:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ConvNeXt+ARM | stage=eval | lr=0.00006060 | val_macro_f1=86.3077 | prototype_update=no
2026-06-09 10:01:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=UAMP-Net | stage=loader | lr=0.00008066 | val_macro_f1=89.5322 | prototype_update=no
2026-06-09 12:12:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=UAMP-Net | stage=train | lr=0.00007075 | val_macro_f1=86.0019 | prototype_update=yes
2026-06-09 13:24:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=UAMP-Net | stage=eval | lr=0.00008706 | val_macro_f1=93.6427 | prototype_update=no
2026-06-09 09:58:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ResNet-50 | stage=loader | lr=0.00005205 | val_macro_f1=88.6383 | prototype_update=no
2026-06-09 10:37:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ResNet-50 | stage=train | lr=0.00008010 | val_macro_f1=86.0319 | prototype_update=no
2026-06-09 14:07:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ResNet-50 | stage=eval | lr=0.00006240 | val_macro_f1=90.1839 | prototype_update=no
2026-06-09 10:08:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=EfficientNet-B3 | stage=loader | lr=0.00008349 | val_macro_f1=91.6657 | prototype_update=no
2026-06-09 10:48:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=EfficientNet-B3 | stage=train | lr=0.00007313 | val_macro_f1=88.8635 | prototype_update=no
2026-06-09 13:25:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=EfficientNet-B3 | stage=eval | lr=0.00006186 | val_macro_f1=91.5079 | prototype_update=no
2026-06-09 09:10:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ConvNeXt-Tiny | stage=loader | lr=0.00007890 | val_macro_f1=91.8944 | prototype_update=no
2026-06-09 12:02:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ConvNeXt-Tiny | stage=train | lr=0.00006522 | val_macro_f1=91.8381 | prototype_update=no
2026-06-09 12:21:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ConvNeXt-Tiny | stage=eval | lr=0.00007379 | val_macro_f1=84.3638 | prototype_update=no
2026-06-09 10:12:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=Swin-Tiny | stage=loader | lr=0.00005643 | val_macro_f1=90.5414 | prototype_update=no
2026-06-09 10:46:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=Swin-Tiny | stage=train | lr=0.00009029 | val_macro_f1=86.8314 | prototype_update=no
2026-06-09 12:25:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=Swin-Tiny | stage=eval | lr=0.00006332 | val_macro_f1=91.5089 | prototype_update=no
2026-06-09 08:20:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ConvNeXt+ARM | stage=loader | lr=0.00008958 | val_macro_f1=85.5667 | prototype_update=no
2026-06-09 11:58:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ConvNeXt+ARM | stage=train | lr=0.00009545 | val_macro_f1=89.1203 | prototype_update=no
2026-06-09 13:46:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ConvNeXt+ARM | stage=eval | lr=0.00008978 | val_macro_f1=90.8147 | prototype_update=no
2026-06-09 09:11:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=UAMP-Net | stage=loader | lr=0.00006032 | val_macro_f1=88.2023 | prototype_update=no
2026-06-09 11:11:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=UAMP-Net | stage=train | lr=0.00009463 | val_macro_f1=90.7714 | prototype_update=yes
2026-06-09 14:09:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=UAMP-Net | stage=eval | lr=0.00007913 | val_macro_f1=87.2381 | prototype_update=no
2026-06-10 09:07:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=ResNet-50 | stage=loader | lr=0.00005613 | val_macro_f1=89.8400 | prototype_update=no
2026-06-10 11:10:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=ResNet-50 | stage=train | lr=0.00008885 | val_macro_f1=88.2330 | prototype_update=no
2026-06-10 12:20:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=ResNet-50 | stage=eval | lr=0.00007091 | val_macro_f1=86.6306 | prototype_update=no
2026-06-10 08:31:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=EfficientNet-B3 | stage=loader | lr=0.00007699 | val_macro_f1=85.8137 | prototype_update=no
2026-06-10 10:17:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=EfficientNet-B3 | stage=train | lr=0.00007853 | val_macro_f1=89.6658 | prototype_update=no
2026-06-10 13:38:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=EfficientNet-B3 | stage=eval | lr=0.00009160 | val_macro_f1=85.7639 | prototype_update=no
2026-06-10 08:37:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=ConvNeXt-Tiny | stage=loader | lr=0.00006073 | val_macro_f1=84.4605 | prototype_update=no
2026-06-10 10:50:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=ConvNeXt-Tiny | stage=train | lr=0.00005576 | val_macro_f1=89.7072 | prototype_update=no
2026-06-10 13:37:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=ConvNeXt-Tiny | stage=eval | lr=0.00007448 | val_macro_f1=87.1215 | prototype_update=no
2026-06-10 08:47:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=Swin-Tiny | stage=loader | lr=0.00006489 | val_macro_f1=85.0968 | prototype_update=no
2026-06-10 10:47:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=Swin-Tiny | stage=train | lr=0.00006672 | val_macro_f1=84.3071 | prototype_update=no
2026-06-10 13:29:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=Swin-Tiny | stage=eval | lr=0.00009394 | val_macro_f1=84.1114 | prototype_update=no
2026-06-10 10:12:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=ConvNeXt+ARM | stage=loader | lr=0.00009832 | val_macro_f1=87.2696 | prototype_update=no
2026-06-10 10:39:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=ConvNeXt+ARM | stage=train | lr=0.00009973 | val_macro_f1=91.8113 | prototype_update=no
2026-06-10 12:24:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=ConvNeXt+ARM | stage=eval | lr=0.00009584 | val_macro_f1=87.0646 | prototype_update=no
2026-06-10 09:26:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=UAMP-Net | stage=loader | lr=0.00005857 | val_macro_f1=88.2079 | prototype_update=no
2026-06-10 12:01:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=UAMP-Net | stage=train | lr=0.00008175 | val_macro_f1=87.3529 | prototype_update=yes
2026-06-10 14:13:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=UAMP-Net | stage=eval | lr=0.00005762 | val_macro_f1=90.8124 | prototype_update=no
2026-06-10 09:13:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ResNet-50 | stage=loader | lr=0.00009356 | val_macro_f1=86.7337 | prototype_update=no
2026-06-10 11:08:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ResNet-50 | stage=train | lr=0.00008241 | val_macro_f1=87.7698 | prototype_update=no
2026-06-10 12:55:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ResNet-50 | stage=eval | lr=0.00008972 | val_macro_f1=91.0503 | prototype_update=no
2026-06-10 09:12:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=EfficientNet-B3 | stage=loader | lr=0.00005104 | val_macro_f1=87.6908 | prototype_update=no
2026-06-10 12:01:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=EfficientNet-B3 | stage=train | lr=0.00006137 | val_macro_f1=85.9187 | prototype_update=no
2026-06-10 12:43:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=EfficientNet-B3 | stage=eval | lr=0.00008361 | val_macro_f1=87.6799 | prototype_update=no
2026-06-10 08:38:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ConvNeXt-Tiny | stage=loader | lr=0.00005852 | val_macro_f1=91.5376 | prototype_update=no
2026-06-10 11:01:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ConvNeXt-Tiny | stage=train | lr=0.00009631 | val_macro_f1=87.6203 | prototype_update=no
2026-06-10 13:55:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ConvNeXt-Tiny | stage=eval | lr=0.00008098 | val_macro_f1=86.0514 | prototype_update=no
2026-06-10 08:48:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=Swin-Tiny | stage=loader | lr=0.00008900 | val_macro_f1=86.8215 | prototype_update=no
2026-06-10 12:12:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=Swin-Tiny | stage=train | lr=0.00008791 | val_macro_f1=87.4974 | prototype_update=no
2026-06-10 13:53:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=Swin-Tiny | stage=eval | lr=0.00005125 | val_macro_f1=86.7450 | prototype_update=no
2026-06-10 09:52:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ConvNeXt+ARM | stage=loader | lr=0.00007498 | val_macro_f1=84.1708 | prototype_update=no
2026-06-10 11:25:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ConvNeXt+ARM | stage=train | lr=0.00005862 | val_macro_f1=88.9814 | prototype_update=no
2026-06-10 13:29:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ConvNeXt+ARM | stage=eval | lr=0.00006048 | val_macro_f1=89.0490 | prototype_update=no
2026-06-10 09:53:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=UAMP-Net | stage=loader | lr=0.00007384 | val_macro_f1=93.8534 | prototype_update=no
2026-06-10 11:04:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=UAMP-Net | stage=train | lr=0.00005640 | val_macro_f1=90.8500 | prototype_update=yes
2026-06-10 13:16:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=UAMP-Net | stage=eval | lr=0.00006326 | val_macro_f1=89.0179 | prototype_update=no
2026-06-10 08:28:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ResNet-50 | stage=loader | lr=0.00009358 | val_macro_f1=90.7019 | prototype_update=no
2026-06-10 11:06:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ResNet-50 | stage=train | lr=0.00006345 | val_macro_f1=91.1734 | prototype_update=no
2026-06-10 12:39:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ResNet-50 | stage=eval | lr=0.00009679 | val_macro_f1=86.6819 | prototype_update=no
2026-06-10 08:36:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=EfficientNet-B3 | stage=loader | lr=0.00008194 | val_macro_f1=87.8186 | prototype_update=no
2026-06-10 12:01:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=EfficientNet-B3 | stage=train | lr=0.00008934 | val_macro_f1=86.8022 | prototype_update=no
2026-06-10 13:57:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=EfficientNet-B3 | stage=eval | lr=0.00006855 | val_macro_f1=85.0363 | prototype_update=no
2026-06-10 09:16:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ConvNeXt-Tiny | stage=loader | lr=0.00008131 | val_macro_f1=91.9642 | prototype_update=no
2026-06-10 10:45:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ConvNeXt-Tiny | stage=train | lr=0.00006842 | val_macro_f1=89.4158 | prototype_update=no
2026-06-10 12:22:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ConvNeXt-Tiny | stage=eval | lr=0.00006892 | val_macro_f1=91.4198 | prototype_update=no
2026-06-10 09:56:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=Swin-Tiny | stage=loader | lr=0.00005758 | val_macro_f1=84.7429 | prototype_update=no
2026-06-10 10:38:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=Swin-Tiny | stage=train | lr=0.00008758 | val_macro_f1=84.3472 | prototype_update=no
2026-06-10 12:52:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=Swin-Tiny | stage=eval | lr=0.00005844 | val_macro_f1=84.0624 | prototype_update=no
2026-06-10 09:00:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ConvNeXt+ARM | stage=loader | lr=0.00009782 | val_macro_f1=87.3953 | prototype_update=no
2026-06-10 10:58:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ConvNeXt+ARM | stage=train | lr=0.00007257 | val_macro_f1=91.1555 | prototype_update=no
2026-06-10 12:37:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ConvNeXt+ARM | stage=eval | lr=0.00005975 | val_macro_f1=84.4839 | prototype_update=no
